oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,0,0,0,,// make sure localDir exists, create it if it doesn't
0,0,0,0,0,,// This is the exit status
0,0,0,0,0,,// Children (this is a shadow of UnknownElement#children)
0,0,0,0,0,,// Get the path to the soscmd(.exe)
0,0,0,0,0,,// SOS server address is required
0,0,0,0,0,,// VSS Info is required
0,0,0,0,0,,// VSS project is required
0,0,0,0,0,,// Task included in a target ( including the default one ).
0,0,0,0,0,,// poly type
0,0,0,0,0,,// -verbose
0,0,0,0,0,,// Disable Compression
0,0,0,0,0,,// Every key identified by the Properties must have been loaded.
0,0,0,0,0,,// Text
0,0,0,0,0,,//ATTRIBUTES settable from ant.
0,0,0,0,0,,// Just try to see how much we got
0,0,0,0,0,,// Determine if we're running under XP/2000/NT or 98/95
0,0,0,0,0,,// Windows 98/95
0,0,0,0,0,,// same logic as on algorithm, no testcases created
0,0,0,0,0,,// Windows XP/2000/NT/2003
0,0,0,0,0,,// add -command CheckOutProject to the commandline
0,0,0,0,0,,// add -command AddLabel to the commandline
0,0,0,0,0,,// On most systems one could use: /bin/sh -c env
0,0,0,0,0,,// a label is required
0,0,0,0,0,,// get the list of files in the dir
0,0,0,0,0,,// rely on PATH
0,0,0,0,0,,// set the source to the file at that location
0,0,0,0,0,,// Empty block
0,0,0,0,0,,//System.exit(0);
0,0,0,0,0,,// build successfull!
0,0,0,0,0,,// Substitute .xml with .properties
0,0,0,0,0,,// cache must return a stored value
0,0,0,0,0,,/*AbstractSshMessage*/
0,0,0,0,0,,// dir does not exist.
0,0,0,0,0,,// get I/O streams for remote scp
0,0,0,0,0,,// this indicates an error.
0,0,0,0,0,,// add the process to the list of those to destroy if the VM exits //
0,0,0,0,0,,// appears that the next token is not used and it's zero.
0,0,0,0,0,,// read a content of lfile
0,0,0,0,0,,// #31928: forcibly kill it before continuing.
0,0,0,0,0,,// Ignored
0,0,0,0,0,,// do nothing;
0,0,0,0,0,,// test the iterator
0,0,0,0,0,,// remove the process to the list of those to destroy if // the VM exits //
0,0,0,0,0,,// didn't receive any response
0,0,0,0,0,,// execute the command
0,0,0,0,0,,// Get key including "="
0,0,0,0,0,,// wait for it to finish
0,0,0,0,0,,// ran out of time
0,0,0,0,0,,// Nb: using default locale as key is a env name
0,0,0,0,0,,// completed successfully
0,0,0,0,0,,// no password, will require passphrase
0,0,0,0,0,,// Find the key in the current enviroment copy // and remove it.
0,0,0,0,0,,// skip
0,0,0,0,0,,// send a content of lfile
0,0,0,0,0,,// basedir of subant/subant-test1/subant.xml is .. // therefore we expect here the subant/subant-test1 subdirectory
0,0,0,0,0,,// clear the cache
0,0,0,0,0,,// further equivalence name of previous logical
0,0,0,0,0,,// new logical?
0,0,0,0,0,,// already got this logical from a higher order table
0,0,0,0,0,,// if a label has been supplied and it is a view label, use it // to configure the view
0,0,0,0,0,,/* the arguments: */
0,0,0,0,0,,// swallow if there was an error before so that // original error will be passed up
0,0,0,0,0,,// must not be a directory
0,0,0,0,0,,// IllegalAccess, IllegalArgument, ClassCast
0,0,0,0,0,,// like <exec> // like <exec> // like <exec>
0,0,0,0,0,,// add the environment as logicals to the DCL script
0,0,0,0,0,,//log(message, Project.MSG_DEBUG);
0,0,0,0,0,,// we want this to have a false default, unlike for Checkin.
0,0,0,0,0,,// Output an empty String
0,0,0,0,0,,// get the Hashvalues
0,0,0,0,0,,// if a label has been supplied, use it to configure the view // otherwise use current view
0,0,0,0,0,,// if a date has been supplied use a view configured to the date.
0,0,0,0,0,,// otherwise, use this view configured as the tip.
0,0,0,0,0,,// Now we recursively call this method on all sub folders in this // folder unless recursive attribute is off.
0,0,0,0,0,,// handle the files so they appear first
0,0,0,0,0,,// now do it again for the directories so they appear last.
0,0,0,0,0,,// Assert !=null and equality
0,0,0,0,0,,// Is the text the same? //   Need to use equals on the string and not //   on the stringbuffer as equals on the string buffer //   does not compare the contents.
0,0,0,0,0,,// Create the new label and update the repository
0,0,0,0,0,,// Create an instance of the rmic, redirecting output to // the project log
0,0,0,0,0,,// Assume that this is an not supported attribute type // thrown for example by a dymanic attribute task // Do nothing
0,0,0,0,0,,//  =====================  JUnit stuff  =====================
0,0,0,0,0,,// Use cmd.exe to change to the specified drive and // directory before running the command
0,0,0,0,0,,// Output 'OUTPUT OF ECHO'
0,0,0,0,0,,//if-isFile //for
0,0,0,0,0,,// we are on a dos style system so this path could be a drive // spec. We look at the next token
0,0,0,0,0,,// Use cmd.exe to change to the specified directory before running // the command
0,0,0,0,0,,// need to set the project on unknown element
0,0,0,0,0,,// we know we are on a DOS style platform and the next path // starts with a slash or backslash, so we know this is a // drive spec
0,0,0,0,0,,//Attempt complete directory renames, if any, first.
0,0,0,0,0,,// We try to delete the directory created in CopydirTest
0,0,0,0,0,,// files to move
0,1,1,0,1,,// prune away any files not belonging to the revision label // this is one ugly API from Starteam SDK
0,0,0,0,0,,//not yet supported see note in selector
0,0,0,0,0,,//Is this file still available to be moved?
0,0,0,0,0,,// PR 31965 says that it can return null
0,0,0,0,0,,// no root local mapping has been specified.
0,0,0,0,0,,// implicit target must be first on dependency list
0,0,0,0,0,,// if this is the last time through the loop then // move will not occur, but that's what we want
0,0,0,0,0,,// Inspect everything in the root folder and then recursively
0,0,0,0,0,,// Tell user what he is doing
0,0,0,0,0,,// ignore ";" and get the next token
0,0,1,0,1,,// maybe io error?
0,0,0,0,0,,// set the local folder.
0,0,0,0,0,,// found a file
0,0,0,0,0,,// ATTRIBUTES
0,0,0,0,0,,// create a hashtable to group them by parent directory:
0,0,0,0,0,,"/*          * @param message         */"
0,0,0,0,0,,//new File("src/etc/testcases/types/resources/selectors/cache.properties").delete();
0,0,0,0,0,,// this path could be a drive spec, so look at the next token
0,0,0,0,0,,// on an io error list() can return null
0,0,0,0,0,,// else lnk exists, do nothing
0,0,0,0,0,,// get an Iterator of file objects representing links (canonical):
0,0,0,0,0,,// task can contain other tasks - no other nested elements possible
0,0,0,0,0,,// the first hex character if a character needs to be escaped
0,0,0,0,0,,// Whether *this VM* is 1.4+ (but also check executable != null).
0,0,0,0,0,,//iterate through the names, get the matching values
0,0,0,0,0,,// it indeed is a drive spec, get the next bit
0,0,0,0,0,,// ---------------------------- javadoc2 arguments for default doclet
0,0,0,0,0,,// add the links arguments
0,0,0,0,0,,// really "2"
0,0,0,0,0,,// Miscellaneous typical temporary files
0,0,0,0,0,,// should be impossible
0,0,0,0,0,,// is the href a valid URL
0,0,0,0,0,,// CVS
0,0,0,0,0,,// ok - just skip
0,0,0,0,0,,//return
0,0,0,0,0,,/* BuildListener stuff */
0,0,0,0,0,,// ensure <condition> follows the immutability rule
0,0,0,0,0,,// Configure the selector - only defaults are used
0,0,0,0,0,,// SCCS
0,0,0,0,0,,/////////////////////////////////////////////////////////////// // INCLUDE-EXCLUDE processing ///////////////////////////////////////////////////////////////
0,0,0,0,0,,// find the starteam folder specified to be the root of the // operation.  Throw if it can't be found.
0,0,0,0,0,,// Visual SourceSafe
0,0,0,0,0,,// Valid extension point
0,0,0,0,0,,// make sure that the parsing does not break
0,0,0,0,0,,// fill up a Properties object with link and resource names:
0,0,0,0,0,,// Subversion
0,0,0,0,0,,// find the resource of the existing link:
0,0,0,0,0,,// rename the resource, thus breaking the link:
0,0,0,0,0,,// delete the (now) broken link:
0,0,0,0,0,,// return the resource to its original name:
0,0,0,0,0,,// loop through the supplied file sets:
0,0,0,0,0,,// load included files as properties files:
0,0,0,0,0,,// where the name contains <>
0,0,0,0,0,,// if no basedir and no includes, nothing to do:
0,0,0,0,0,,// Ignore malformed exception
0,0,0,0,0,,// we saw some non-ascii character
0,0,0,0,0,,//skip non-abs. paths if basedir == null:
0,0,0,0,0,,// firstly check if the tools jar is already in the classpath
0,0,0,0,0,,// now update the class.path property
0,0,0,0,0,,// private static final int ATTR_NORMAL = 0; // private static final int ATTR_BRIGHT = 1;
0,0,0,0,0,,// -GWS or -GWR
0,0,0,0,0,,//set to empty str if no local path return
0,0,0,0,0,,// Use the OS launcher so we get environment variables
0,0,0,0,0,,// where only an address is supplied
0,0,0,0,0,,//removing base from path yields no change; path not child of base
0,0,0,0,0,,// createArgument(true) is necessary to make sure -locale // is the first argument (required in 1.3+).
0,0,0,0,0,,// -L Specify the new label on the command line (instead of being prompted)
0,0,0,0,0,,// first off, make sure that we've got a command and a vssdir ...
0,0,0,0,0,,// Ant javadoc task rules for group attribute: //   Args are comma-delimited. //   Each arg is 2 space-delimited strings. //   E.g., group="XSLT_Packages org.apache.xalan.xslt*, //                XPath_Packages org.apache.xalan.xpath*"
0,0,0,0,0,,/* package-private */
0,0,0,0,0,,// add the group arguments
0,0,0,0,0,,// private static final int ATTR_UNDERLINE = 3; // private static final int ATTR_BLINK = 5; // private static final int ATTR_REVERSE = 7; // private static final int ATTR_HIDDEN = 8;
0,0,0,0,0,,// Javadoc 1.4 parameters
0,0,0,0,0,,// do the "singleton" initialization
0,0,0,0,0,,// The tag element is not used as a fileset, // but specifies the tag directly.
0,0,0,0,0,,// Not 1.4+.
0,0,0,0,0,,// build the command line from what we got the format is // ss Get VSS items [-G] [-H] [-I-] [-N] [-O] [-R] [-V] [-W] [-Y] [-?] // as specified in the SS.EXE help
0,0,0,0,0,,// Whether or not an actual update is required - // we don't need to update if the original file doesn't exist
0,0,0,0,0,,// should get no output at all
0,0,0,0,0,,// Tests property element, using XML schema properties as an example.
0,0,0,0,0,,// If using an external file, write the command line options to it
0,0,0,0,0,,// Javadoc 1.2/1.3 parameters:
0,0,0,0,0,,// are there any java files in this directory?
0,0,0,0,0,,// If location of ss.ini is specified we need to set the // environment-variable SSDIR to this value
0,0,0,0,0,,// We don't need to care for duplicates here, // Path.list does it for us.
0,0,0,0,0,,// build the command line from what we got the format is // ss Checkin VSS items [-H] [-C] [-I-] [-N] [-O] [-R] [-W] [-Y] [-?] // as specified in the SS.EXE help
0,0,0,0,0,,//convert a class name into a resource
0,0,0,0,0,,// ensure <exec> follows the immutability rule
0,0,0,0,0,,// Valid extension point, more derived than Map above, but *after* it!
0,0,0,0,0,,//set the property
0,0,0,0,0,,// line feed
0,0,0,0,0,,// first off, make sure that we've got a command and a localPath ...
0,0,0,0,0,,// pre Kaffe 1.1.2
0,0,0,0,0,,// by default, remove matching empty dirs
0,0,0,0,0,,// only supported since Kaffe 1.1.2
0,0,0,0,0,,// don't know how to handle that - a IDL file doesn't // have a corresponding Java source for example.
0,0,0,0,0,,//handle the many different stub options.
0,0,0,0,0,,// delete the single file
0,0,0,0,0,,//default is compatibility
0,0,0,0,0,,//anything else
0,0,0,0,0,,// delete the directory
0,0,0,0,0,,//do nothing with the value? or go -v+stubVersion??
0,0,0,0,0,,//set the non-null stubOption
0,0,0,0,0,,//add the files from the default fileset:
0,0,0,0,0,,// we know that name.endsWith(".class")
0,0,0,0,0,,// **   full-pathname specified == parent dir of path in list
0,0,0,0,0,,//patch the redirector to save output to a file
0,0,0,0,0,,// Combine the build classpath with the system classpath, in an // order determined by the value of build.sysclasspath
0,0,0,0,0,,//verify special operations
0,0,0,0,0,,//JAR  is required
0,0,0,0,0,,// build the command line from what we got the format is // ss CP VSS items [-H] [-I-] [-Y] [-?] // as specified in the SS.EXE help
0,0,0,0,0,,//for java1.5+, we generate compatible stubs, that is, unless //the caller asked for IDL or IIOP support.
0,0,0,0,0,,//deal with jdk1.4.2 bug:
0,0,0,0,0,,// JRMP with simple naming convention
0,0,0,0,0,,"/*                 * I know, this is not necessary, but I prefer it explicit (SB)                 */"
0,0,0,0,0,,// no package
0,0,0,0,0,,// EOL was "\r\n"
0,0,0,0,0,,// only stub, no tie
0,0,0,0,0,,//rely on RMIC being on the path
0,0,0,0,0,,//set up the args
0,0,0,0,0,,//handle default specially by choosing the sun or kaffe compiler
0,0,0,0,0,,//no match? ask for the non-lower-cased type
0,0,0,0,0,,//do the system assertions
0,0,0,0,0,,// // *****  Second Run  ***** // the second call should get no files, because no content // has changed //
0,0,0,0,0,,//catch invalidness
