Label, Type, Content
0, Line, //  new config will have three of the servers as followers 
0, Line, //  Instantiate Notification and set its attributes 
0, Line, //  check if we have a version that includes config. If so extract config info from message. 
0, Line, // Store off current pending change records in case we need to rollback 
0, Line, //  close the existing txnLog and snapLog 
0, Line, //  updates the dynamic file pointer 
0, Line, //  tests the case currentHost == null && lastIndex >= 0 
0, Line, //  if we can't skip, we should just read from the start 
0, Line, //  make sure servers 0, 1 don't come online - this should be the case 
0, Line, //  Similar to follower, we need to log requests between the snapshot   and UPTODATE 
0, Line, //  wait for things to stabilize 
0, Line, //  all clients should be disconnected 
0, Line, //  note, setUp() enables this test based on the test name 
0, Block, /*  we test a normal run. everything should work out well.  */
0, Line, //  We send DIFF and forward any packet starting at maxCommittedLog 
0, Line, //  Java 9+ default should have the GCM suites first 
0, Line, //  execute output stream operation 
0, Line, //  Everything below and until we get back to the select is   non blocking, so time is effectively a constant. That is   Why we just have to do this once, here 
0, Line, //  Generate Xid now because it will be sent immediately,   by call to sendThread.sendPacket() below. 
0, Line, //  joiner should have the following format: server.x = server_spec;client_spec                
0, Line, // last proposed quorum verifier 
0, Line, //  default hostprovider 
0, Line, //  property is set but can not be parsed to int, we should get the 
0, Block, /*          * Run another instance of leader election.          */
0, Line, //  remember to close old instance before replacing it 
0, Line, //  do nothing 
0, Line, //  This server should join successfully 
0, Line, //  create session with max value 
0, Block, /*  Make sure to create a new object when changing  */
0, Line, //  We only run if the readyNode exists 
0, Line, //  Notify server state changes to the registered shutdown handler, if any. 
0, Line, //  this should trigger the watch 
0, Line, //  whether to remove the watches locally 
0, Block, /*          * Start mock server.          */
0, Line, //  run servers 0 and 1 normally 
0, Line, //  checks that conditioning on version works properly 
0, Line, //  ephemeral node is getting deleted. 
0, Line, //  currentIndex was set by the call to updateServerList, which   called next 
0, Line, //  Refresh the Ticket Granting Ticket (TGT) periodically. How often to refresh is determined by the   TGT's existing expiry date and the configured MIN_TIME_BEFORE_RELOGIN. For testing and development,   you can decrease the interval of expiration of tickets (for example, to 3 minutes) by running : 
0, Block, /*          * Creating peer.          */
0, Line, //  Leader mock: Prep -> MockProposal -> Commit -> validate -> Final   Have side thread call commitProc.commit() 
0, Block, /*        * If the stat fails, the node has gone missing between the call to       * getChildren() and exists(). We need to try and become the leader.        */
0, Line, //  The previous client connection to falseLeader likely closed, create a new one 
0, Line, //  inject problem in server 
0, Line, //  Try to provide hints to use about what went wrong so they   can fix their configuration.   TODO: introspect about e: look for GSS information. 
0, Line, //  while OpCode.closeSession 
0, Line, //  could not create tmp directory to hold JAAS conf file.
0, Line, // 'groups username' command return is non-consistent across different unixes 
0, Line, //  12725 days, about 34 years 
0, Line, //  When incremented... 
0, Line, //  Since we just shut down server 2, its still considered "synced"   by the leader, which allows us to start the reconfig   (PrepRequestProcessor checks that a quorum of the new   config is synced before starting a reconfig).   We try to remove server 3, which requires a quorum of {1,2,3}   (we have that) and of {1,2}, but 2 is down so we won't get a   quorum of new config ACKs. 
0, Line, //  We don't want to receive any packets until we are sure that the 
0, Line, //  Verify if there is any change in the proposed leader 
0, Line, //  When reset... 
0, Line, //  Simulate a socket channel between a client and a follower 
0, Line, // last committed quorum verifier 
0, Line, //  check duplication of addresses and ports 
0, Line, //  bad hostport string 
0, Line, //  sleep for 10 seconds 
0, Line, //  this should exceed threshold (ZKDatabase.snapshotSizeFactor) 
0, Line, //  adding back the packet to notify of failure in conLossPacket(). 
0, Block, /*  Reconfig test with unresolved hostnames  */
0, Line, //  ignore, close the send/event threads 
0, Line, //  make streams and socket do something innocuous 
0, Line, //  There is ACL however the permission is wrong - need WRITE permission at leaste. 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorReadOnlyManager#     * getNodeMeta(java.lang.String)      */
0, Line, //  don't care about the version if it's in LOOKING state 
0, Line, //  create the pkg directory 
0, Line, //  We can only test calls to ZKTrustManager using Sockets (not SSLEngines). This can be fine since the logic is the same. 
0, Line, //  setConfiguration() will work even if the above try() fails due   to a missing Kerberos configuration (unless zookeeper.requireKerberosConfig   is set to true, which would not allow execution to reach here due to the   throwing of an IllegalArgumentException above). 
0, Line, //  takes place 
0, Line, //  their .next file during startup, and will find the next config and join it 
0, Line, //  Add child watch 
0, Line, //  Make sure we can instantiate a trust manager from the PKCS12 file on disk 
0, Line, //  Lock object that guard access to quorumVerifier and lastSeenQuorumVerifier. 
0, Block, /*          * id contains the tag for acks, and zxid for notifications          */
0, Line, //  combine local and global sessions, getting local first so upgrades   to global are caught 
0, Line, //  is client_config a host:port or just a port 
0, Line, //  Arrange   Create a HostProvider with a list of unresolved server address(es) 
